time,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,price day ahead
2016-12-10 14:00:00+00:00,723.0,4197.0,23421.0,52.98
2016-12-10 15:00:00+00:00,605.0,3959.0,22689.0,52.75
2016-12-10 16:00:00+00:00,519.0,3585.0,22682.0,52.98
2016-12-10 17:00:00+00:00,331.0,3298.0,23065.0,52.98
2016-12-10 18:00:00+00:00,180.0,3200.0,24506.0,54.35
2016-12-10 19:00:00+00:00,0.0,3011.0,27712.0,62.3
2016-12-10 20:00:00+00:00,0.0,2951.0,28064.0,62.08
2016-12-10 21:00:00+00:00,0.0,2865.0,26293.0,58.6
2016-12-10 22:00:00+00:00,0.0,2627.0,24184.0,54.07
2016-12-10 23:00:00+00:00,13.0,3942.0,26148.0,61.69
2016-12-11 00:00:00+00:00,15.0,3800.0,24467.0,59.09
2016-12-11 01:00:00+00:00,15.0,3741.0,23254.0,57.57
2016-12-11 02:00:00+00:00,14.0,3619.0,22561.0,51.6
2016-12-11 03:00:00+00:00,13.0,3641.0,22299.0,49.0
2016-12-11 04:00:00+00:00,13.0,3789.0,22333.0,48.56
2016-12-11 05:00:00+00:00,9.0,3984.0,22972.0,49.03
2016-12-11 06:00:00+00:00,9.0,4020.0,24219.0,50.77
2016-12-11 07:00:00+00:00,318.0,4041.0,25404.0,56.37
2016-12-11 08:00:00+00:00,1131.0,3576.0,27634.0,58.64
2016-12-11 09:00:00+00:00,2125.0,2924.0,29148.0,58.64
2016-12-11 10:00:00+00:00,2847.0,2538.0,29384.0,59.43
2016-12-11 11:00:00+00:00,3066.0,2236.0,29136.0,63.05
2016-12-11 12:00:00+00:00,2930.0,2012.0,29061.0,59.9
2016-12-11 13:00:00+00:00,2615.0,1834.0,28299.0,60.81
2016-12-11 14:00:00+00:00,2052.0,1620.0,27154.0,58.75
2016-12-11 15:00:00+00:00,1143.0,1520.0,26332.0,60.17
2016-12-11 16:00:00+00:00,327.0,1332.0,26506.0,66.09
2016-12-11 17:00:00+00:00,91.0,1374.0,28555.0,67.79
2016-12-11 18:00:00+00:00,9.0,1515.0,29706.0,68.94
2016-12-11 19:00:00+00:00,11.0,1756.0,30124.0,67.01
2016-12-11 20:00:00+00:00,6.0,1837.0,29697.0,65.48
2016-12-11 21:00:00+00:00,25.0,1969.0,28017.0,63.05
2016-12-11 22:00:00+00:00,42.0,2138.0,26090.0,57.17
2016-12-11 23:00:00+00:00,0.0,2927.0,24637.0,62.5
2016-12-12 00:00:00+00:00,0.0,2857.0,22843.0,57.06
2016-12-12 01:00:00+00:00,0.0,2842.0,21879.0,50.3
2016-12-12 02:00:00+00:00,0.0,2767.0,21575.0,49.0
2016-12-12 03:00:00+00:00,0.0,2679.0,21628.0,48.5
2016-12-12 04:00:00+00:00,0.0,2656.0,22458.0,50.0
2016-12-12 05:00:00+00:00,4.0,2618.0,25515.0,59.01
2016-12-12 06:00:00+00:00,5.0,2782.0,30389.0,68.69
2016-12-12 07:00:00+00:00,86.0,2955.0,33580.0,71.69
2016-12-12 08:00:00+00:00,607.0,2845.0,34609.0,70.15
2016-12-12 09:00:00+00:00,1363.0,2601.0,35036.0,70.15
2016-12-12 10:00:00+00:00,1956.0,2187.0,34813.0,68.89
2016-12-12 11:00:00+00:00,2494.0,1967.0,34434.0,68.79
2016-12-12 12:00:00+00:00,2785.0,1836.0,34217.0,68.33
2016-12-12 13:00:00+00:00,2812.0,1715.0,33158.0,67.83
2016-12-12 14:00:00+00:00,2614.0,1649.0,32552.0,68.33
2016-12-12 15:00:00+00:00,1876.0,1576.0,32476.0,69.3
2016-12-12 16:00:00+00:00,899.0,1460.0,33549.0,70.21
2016-12-12 17:00:00+00:00,288.0,1444.0,35641.0,73.6
2016-12-12 18:00:00+00:00,119.0,1374.0,35836.0,74.11
2016-12-12 19:00:00+00:00,25.0,1176.0,35914.0,74.11
2016-12-12 20:00:00+00:00,3.0,922.0,35066.0,68.75
2016-12-12 21:00:00+00:00,34.0,778.0,32383.0,66.69
2016-12-12 22:00:00+00:00,38.0,591.0,29189.0,64.81
2016-12-12 23:00:00+00:00,4.0,498.0,26844.0,68.75
2016-12-13 00:00:00+00:00,0.0,554.0,24922.0,64.99
2016-12-13 01:00:00+00:00,0.0,643.0,23751.0,60.51
2016-12-13 02:00:00+00:00,1.0,765.0,23370.0,59.26
2016-12-13 03:00:00+00:00,0.0,844.0,23370.0,57.5
2016-12-13 04:00:00+00:00,0.0,892.0,24042.0,57.77
2016-12-13 05:00:00+00:00,3.0,935.0,26782.0,60.23
2016-12-13 06:00:00+00:00,6.0,1057.0,31887.0,70.51
2016-12-13 07:00:00+00:00,80.0,1247.0,35119.0,71.69
2016-12-13 08:00:00+00:00,512.0,1428.0,35862.0,71.79
2016-12-13 09:00:00+00:00,1139.0,1519.0,36303.0,70.99
2016-12-13 10:00:00+00:00,1540.0,1474.0,36003.0,70.0
2016-12-13 11:00:00+00:00,1932.0,1620.0,35474.0,68.75
2016-12-13 12:00:00+00:00,2202.0,1831.0,35079.0,67.06
2016-12-13 13:00:00+00:00,2107.0,1924.0,33956.0,68.22
2016-12-13 14:00:00+00:00,1876.0,2114.0,33490.0,68.33
2016-12-13 15:00:00+00:00,1325.0,2148.0,33503.0,68.75
2016-12-13 16:00:00+00:00,555.0,2424.0,34680.0,69.7
2016-12-13 17:00:00+00:00,216.0,3071.0,36941.0,70.99
2016-12-13 18:00:00+00:00,66.0,3467.0,37243.0,71.1
2016-12-13 19:00:00+00:00,22.0,3756.0,37354.0,69.43
2016-12-13 20:00:00+00:00,0.0,4161.0,36263.0,65.37
2016-12-13 21:00:00+00:00,8.0,4379.0,33299.0,63.37
2016-12-13 22:00:00+00:00,10.0,4463.0,29906.0,60.15
2016-12-13 23:00:00+00:00,1.0,4793.0,27512.0,57.3
2016-12-14 00:00:00+00:00,2.0,5192.0,25432.0,51.1
2016-12-14 01:00:00+00:00,2.0,5260.0,24187.0,48.98
2016-12-14 02:00:00+00:00,1.0,5292.0,23702.0,46.01
2016-12-14 03:00:00+00:00,1.0,5475.0,23663.0,45.52
2016-12-14 04:00:00+00:00,2.0,5518.0,24371.0,49.5
2016-12-14 05:00:00+00:00,2.0,5095.0,27003.0,58.07
2016-12-14 06:00:00+00:00,3.0,4534.0,31884.0,69.61
2016-12-14 07:00:00+00:00,55.0,3968.0,34681.0,71.59
2016-12-14 08:00:00+00:00,390.0,3469.0,35498.0,72.22
2016-12-14 09:00:00+00:00,862.0,3028.0,35858.0,71.1
2016-12-14 10:00:00+00:00,1085.0,2717.0,35666.0,70.69
2016-12-14 11:00:00+00:00,1271.0,2660.0,35291.0,70.15
2016-12-14 12:00:00+00:00,1127.0,2935.0,34826.0,69.91
2016-12-14 13:00:00+00:00,963.0,2851.0,33906.0,69.69
2016-12-14 14:00:00+00:00,746.0,2789.0,33371.0,69.46
2016-12-14 15:00:00+00:00,512.0,2557.0,33422.0,69.46
2016-12-14 16:00:00+00:00,170.0,2128.0,34582.0,70.0
2016-12-14 17:00:00+00:00,14.0,1959.0,36732.0,72.22
2016-12-14 18:00:00+00:00,0.0,1660.0,37231.0,73.87
2016-12-14 19:00:00+00:00,1.0,1346.0,37140.0,71.2
2016-12-14 20:00:00+00:00,2.0,1375.0,36202.0,67.15
2016-12-14 21:00:00+00:00,2.0,1506.0,33331.0,63.65
2016-12-14 22:00:00+00:00,2.0,1586.0,30234.0,62.45
2016-12-14 23:00:00+00:00,3.0,1572.0,27721.0,66.61
2016-12-15 00:00:00+00:00,3.0,1479.0,25630.0,60.07
2016-12-15 01:00:00+00:00,5.0,1289.0,24342.0,55.55
2016-12-15 02:00:00+00:00,4.0,1104.0,23831.0,52.01
2016-12-15 03:00:00+00:00,2.0,1155.0,23721.0,51.68
2016-12-15 04:00:00+00:00,3.0,1343.0,24398.0,56.13
2016-12-15 05:00:00+00:00,4.0,1540.0,26961.0,66.62
2016-12-15 06:00:00+00:00,7.0,1754.0,31765.0,71.69
2016-12-15 07:00:00+00:00,57.0,1897.0,34815.0,73.51
2016-12-15 08:00:00+00:00,411.0,2103.0,35537.0,73.87
2016-12-15 09:00:00+00:00,918.0,2307.0,35922.0,73.91
2016-12-15 10:00:00+00:00,1195.0,2584.0,35684.0,73.53
2016-12-15 11:00:00+00:00,1317.0,3087.0,35299.0,71.9
2016-12-15 12:00:00+00:00,1085.0,3598.0,35108.0,70.81
2016-12-15 13:00:00+00:00,936.0,4021.0,34125.0,70.15
2016-12-15 14:00:00+00:00,750.0,4258.0,33812.0,70.06
2016-12-15 15:00:00+00:00,479.0,4101.0,33880.0,69.69
2016-12-15 16:00:00+00:00,130.0,4125.0,34993.0,70.1
2016-12-15 17:00:00+00:00,13.0,4254.0,36853.0,73.01
2016-12-15 18:00:00+00:00,0.0,4262.0,37229.0,73.61
2016-12-15 19:00:00+00:00,2.0,4410.0,37255.0,70.15
2016-12-15 20:00:00+00:00,0.0,4769.0,36460.0,64.44
2016-12-15 21:00:00+00:00,3.0,4746.0,33758.0,65.0
2016-12-15 22:00:00+00:00,3.0,4748.0,30491.0,62.04
2016-12-15 23:00:00+00:00,2.0,4686.0,27998.0,55.57
2016-12-16 00:00:00+00:00,0.0,4611.0,25872.0,50.81
2016-12-16 01:00:00+00:00,0.0,4632.0,24519.0,50.0
2016-12-16 02:00:00+00:00,1.0,4416.0,23862.0,48.6
2016-12-16 03:00:00+00:00,10.0,3729.0,23811.0,47.93
2016-12-16 04:00:00+00:00,7.0,3541.0,24482.0,50.28
2016-12-16 05:00:00+00:00,4.0,3334.0,27039.0,58.13
2016-12-16 06:00:00+00:00,5.0,3515.0,31950.0,69.22
2016-12-16 07:00:00+00:00,37.0,3682.0,34765.0,74.9
2016-12-16 08:00:00+00:00,233.0,3942.0,35601.0,73.91
2016-12-16 09:00:00+00:00,494.0,4319.0,36062.0,72.88
2016-12-16 10:00:00+00:00,639.0,4315.0,35980.0,70.1
2016-12-16 11:00:00+00:00,733.0,4266.0,35550.0,66.84
2016-12-16 12:00:00+00:00,723.0,4502.0,35294.0,66.84
2016-12-16 13:00:00+00:00,647.0,4606.0,34323.0,64.88
2016-12-16 14:00:00+00:00,489.0,5141.0,33812.0,65.1
2016-12-16 15:00:00+00:00,300.0,5831.0,33804.0,69.46
2016-12-16 16:00:00+00:00,111.0,6422.0,34799.0,73.31
2016-12-16 17:00:00+00:00,8.0,6849.0,36426.0,75.5
2016-12-16 18:00:00+00:00,2.0,7553.0,36570.0,71.71
2016-12-16 19:00:00+00:00,4.0,7820.0,36493.0,67.15
2016-12-16 20:00:00+00:00,2.0,7473.0,35625.0,66.84
2016-12-16 21:00:00+00:00,0.0,7294.0,33186.0,62.48
2016-12-16 22:00:00+00:00,0.0,7153.0,30397.0,61.63
2016-12-16 23:00:00+00:00,1.0,6778.0,27846.0,59.52
2016-12-17 00:00:00+00:00,0.0,6673.0,25640.0,50.68
2016-12-17 01:00:00+00:00,1.0,6493.0,24078.0,49.2
2016-12-17 02:00:00+00:00,2.0,6626.0,23255.0,45.78
2016-12-17 03:00:00+00:00,1.0,6936.0,22885.0,44.5
2016-12-17 04:00:00+00:00,1.0,7473.0,22871.0,44.2
2016-12-17 05:00:00+00:00,3.0,7910.0,23576.0,46.11
2016-12-17 06:00:00+00:00,2.0,8279.0,25326.0,49.63
2016-12-17 07:00:00+00:00,45.0,8890.0,26871.0,55.23
2016-12-17 08:00:00+00:00,318.0,9344.0,29339.0,57.02
2016-12-17 09:00:00+00:00,713.0,9194.0,31090.0,59.83
2016-12-17 10:00:00+00:00,1073.0,9214.0,31285.0,58.23
2016-12-17 11:00:00+00:00,1406.0,8958.0,30839.0,57.71
2016-12-17 12:00:00+00:00,1511.0,8436.0,30947.0,58.29
2016-12-17 13:00:00+00:00,1402.0,8061.0,30372.0,58.12
2016-12-17 14:00:00+00:00,965.0,7531.0,29331.0,50.68
2016-12-17 15:00:00+00:00,557.0,7617.0,28758.0,54.8
2016-12-17 16:00:00+00:00,203.0,7605.0,29276.0,61.01
2016-12-17 17:00:00+00:00,35.0,8048.0,31242.0,68.1
2016-12-17 18:00:00+00:00,0.0,8294.0,31753.0,69.28
2016-12-17 19:00:00+00:00,2.0,8209.0,32127.0,62.51
2016-12-17 20:00:00+00:00,0.0,8388.0,31871.0,62.51
2016-12-17 21:00:00+00:00,8.0,8555.0,30465.0,58.29
2016-12-17 22:00:00+00:00,6.0,8562.0,28269.0,53.93
2016-12-17 23:00:00+00:00,4.0,8513.0,26044.0,49.0
2016-12-18 00:00:00+00:00,1.0,8431.0,23917.0,47.0
2016-12-18 01:00:00+00:00,3.0,8035.0,22436.0,43.95
2016-12-18 02:00:00+00:00,6.0,7677.0,21619.0,42.72
2016-12-18 03:00:00+00:00,6.0,7265.0,21217.0,42.15
2016-12-18 04:00:00+00:00,6.0,6825.0,21269.0,42.48
2016-12-18 05:00:00+00:00,6.0,6586.0,21789.0,42.96
2016-12-18 06:00:00+00:00,56.0,6650.0,22734.0,43.22
2016-12-18 07:00:00+00:00,53.0,6778.0,23421.0,44.33
2016-12-18 08:00:00+00:00,459.0,6994.0,25409.0,46.13
2016-12-18 09:00:00+00:00,1149.0,7249.0,27452.0,51.41
2016-12-18 10:00:00+00:00,1566.0,7252.0,28407.0,52.29
2016-12-18 11:00:00+00:00,1812.0,7020.0,28290.0,52.0
2016-12-18 12:00:00+00:00,1779.0,6634.0,28920.0,57.71
2016-12-18 13:00:00+00:00,1586.0,6390.0,28796.0,58.23
2016-12-18 14:00:00+00:00,1282.0,6051.0,27782.0,52.77
2016-12-18 15:00:00+00:00,831.0,5711.0,27333.0,52.57
2016-12-18 16:00:00+00:00,290.0,5521.0,27999.0,59.58
2016-12-18 17:00:00+00:00,104.0,5697.0,30304.0,67.48
2016-12-18 18:00:00+00:00,23.0,5706.0,31180.0,70.01
2016-12-18 19:00:00+00:00,2.0,5703.0,32071.0,69.49
2016-12-18 20:00:00+00:00,0.0,5901.0,32180.0,70.0
2016-12-18 21:00:00+00:00,1.0,5828.0,30947.0,68.33
2016-12-18 22:00:00+00:00,1.0,5757.0,28346.0,61.7
2016-12-18 23:00:00+00:00,1.0,5718.0,25870.0,55.94
2016-12-19 00:00:00+00:00,0.0,5274.0,23939.0,48.8
2016-12-19 01:00:00+00:00,0.0,4479.0,22797.0,46.66
2016-12-19 02:00:00+00:00,1.0,4291.0,22275.0,44.45
2016-12-19 03:00:00+00:00,2.0,4386.0,22211.0,44.45
2016-12-19 04:00:00+00:00,2.0,4852.0,23003.0,47.3
2016-12-19 05:00:00+00:00,2.0,5624.0,25990.0,57.5
2016-12-19 06:00:00+00:00,2.0,6398.0,30912.0,71.27
2016-12-19 07:00:00+00:00,47.0,7094.0,34339.0,73.49
2016-12-19 08:00:00+00:00,335.0,7314.0,35522.0,71.51
2016-12-19 09:00:00+00:00,763.0,7193.0,36417.0,71.1
2016-12-19 10:00:00+00:00,1097.0,6918.0,36393.0,71.48
2016-12-19 11:00:00+00:00,1266.0,6816.0,36123.0,71.2
2016-12-19 12:00:00+00:00,1461.0,7346.0,35891.0,71.48
2016-12-19 13:00:00+00:00,1391.0,8065.0,35063.0,70.69
2016-12-19 14:00:00+00:00,1123.0,8429.0,34578.0,70.15
2016-12-19 15:00:00+00:00,688.0,8363.0,34555.0,69.24
2016-12-19 16:00:00+00:00,326.0,8381.0,35430.0,70.15
2016-12-19 17:00:00+00:00,172.0,8250.0,37148.0,71.65
2016-12-19 18:00:00+00:00,97.0,8025.0,37600.0,72.25
2016-12-19 19:00:00+00:00,15.0,7933.0,37565.0,72.35
2016-12-19 20:00:00+00:00,0.0,7623.0,36590.0,69.44
2016-12-19 21:00:00+00:00,0.0,7516.0,33771.0,67.88
2016-12-19 22:00:00+00:00,0.0,6846.0,30405.0,66.16
2016-12-19 23:00:00+00:00,1.0,6072.0,28195.0,62.4
2016-12-20 00:00:00+00:00,3.0,5836.0,25880.0,54.23
2016-12-20 01:00:00+00:00,3.0,5782.0,24514.0,51.56
2016-12-20 02:00:00+00:00,2.0,5687.0,23931.0,50.05
2016-12-20 03:00:00+00:00,2.0,5440.0,23859.0,48.62
2016-12-20 04:00:00+00:00,2.0,5736.0,24463.0,51.35
2016-12-20 05:00:00+00:00,3.0,5868.0,27042.0,59.58
2016-12-20 06:00:00+00:00,10.0,5703.0,31929.0,69.26
2016-12-20 07:00:00+00:00,71.0,5737.0,35343.0,71.5
2016-12-20 08:00:00+00:00,556.0,5813.0,36356.0,71.1
2016-12-20 09:00:00+00:00,1344.0,5467.0,36647.0,70.69
2016-12-20 10:00:00+00:00,1941.0,4885.0,36372.0,70.19
2016-12-20 11:00:00+00:00,2474.0,5072.0,35923.0,69.59
2016-12-20 12:00:00+00:00,2670.0,5851.0,35625.0,69.29
2016-12-20 13:00:00+00:00,2517.0,6562.0,34779.0,68.11
2016-12-20 14:00:00+00:00,2072.0,7385.0,34018.0,66.61
2016-12-20 15:00:00+00:00,1364.0,7482.0,34244.0,66.96
2016-12-20 16:00:00+00:00,594.0,7326.0,35387.0,68.56
2016-12-20 17:00:00+00:00,171.0,7373.0,37074.0,70.95
2016-12-20 18:00:00+00:00,115.0,7532.0,37697.0,71.59
2016-12-20 19:00:00+00:00,3.0,7240.0,37947.0,70.69
2016-12-20 20:00:00+00:00,0.0,6852.0,36824.0,68.75
2016-12-20 21:00:00+00:00,0.0,6554.0,33997.0,66.16
2016-12-20 22:00:00+00:00,0.0,6148.0,30651.0,62.51
2016-12-20 23:00:00+00:00,0.0,5750.0,28343.0,58.65
2016-12-21 00:00:00+00:00,0.0,5681.0,26110.0,53.93
2016-12-21 01:00:00+00:00,0.0,5927.0,24651.0,50.23
2016-12-21 02:00:00+00:00,1.0,6192.0,23936.0,48.81
2016-12-21 03:00:00+00:00,1.0,6188.0,23714.0,47.12
2016-12-21 04:00:00+00:00,2.0,6489.0,24390.0,49.2
2016-12-21 05:00:00+00:00,3.0,6805.0,26979.0,58.23
2016-12-21 06:00:00+00:00,20.0,6594.0,31722.0,67.49
2016-12-21 07:00:00+00:00,77.0,6309.0,34400.0,70.15
2016-12-21 08:00:00+00:00,613.0,5881.0,35400.0,70.69
2016-12-21 09:00:00+00:00,1489.0,5466.0,35667.0,70.2
2016-12-21 10:00:00+00:00,2226.0,4936.0,35436.0,69.2
2016-12-21 11:00:00+00:00,2845.0,4526.0,35061.0,67.53
2016-12-21 12:00:00+00:00,2976.0,4127.0,34797.0,67.49
2016-12-21 13:00:00+00:00,2866.0,3794.0,34049.0,67.23
2016-12-21 14:00:00+00:00,2467.0,3665.0,33625.0,67.23
2016-12-21 15:00:00+00:00,1695.0,3537.0,33602.0,68.75
2016-12-21 16:00:00+00:00,768.0,3342.0,34477.0,72.69
2016-12-21 17:00:00+00:00,259.0,3470.0,36324.0,75.0
2016-12-21 18:00:00+00:00,83.0,3621.0,36614.0,75.0
2016-12-21 19:00:00+00:00,33.0,3607.0,36921.0,72.69
2016-12-21 20:00:00+00:00,8.0,3344.0,36212.0,69.9
2016-12-21 21:00:00+00:00,5.0,3042.0,33691.0,67.88
2016-12-21 22:00:00+00:00,7.0,2776.0,30479.0,66.18
2016-12-21 23:00:00+00:00,3.0,2661.0,27650.0,67.59
2016-12-22 00:00:00+00:00,3.0,2667.0,25339.0,59.29
2016-12-22 01:00:00+00:00,2.0,2659.0,24034.0,52.3
2016-12-22 02:00:00+00:00,2.0,2468.0,23567.0,50.97
2016-12-22 03:00:00+00:00,2.0,2332.0,23460.0,50.76
2016-12-22 04:00:00+00:00,2.0,2268.0,23907.0,51.36
2016-12-22 05:00:00+00:00,4.0,2171.0,26311.0,57.71
2016-12-22 06:00:00+00:00,18.0,2070.0,30857.0,70.2
2016-12-22 07:00:00+00:00,69.0,1948.0,34178.0,72.44
2016-12-22 08:00:00+00:00,580.0,1742.0,35118.0,72.65
2016-12-22 09:00:00+00:00,1420.0,1556.0,35439.0,71.42
2016-12-22 10:00:00+00:00,2077.0,1413.0,35085.0,70.69
2016-12-22 11:00:00+00:00,2678.0,1458.0,34694.0,68.5
2016-12-22 12:00:00+00:00,2967.0,1530.0,34377.0,68.49
2016-12-22 13:00:00+00:00,2924.0,1430.0,33248.0,68.5
2016-12-22 14:00:00+00:00,2508.0,1330.0,32800.0,68.14
2016-12-22 15:00:00+00:00,1795.0,1343.0,32751.0,68.7
2016-12-22 16:00:00+00:00,789.0,1399.0,33713.0,72.65
2016-12-22 17:00:00+00:00,427.0,1407.0,35490.0,74.69
2016-12-22 18:00:00+00:00,181.0,1551.0,35658.0,74.69
2016-12-22 19:00:00+00:00,6.0,1626.0,36048.0,72.69
2016-12-22 20:00:00+00:00,0.0,1503.0,35259.0,70.95
2016-12-22 21:00:00+00:00,0.0,1488.0,32736.0,69.08
2016-12-22 22:00:00+00:00,0.0,1586.0,29868.0,67.0
2016-12-22 23:00:00+00:00,0.0,1585.0,27661.0,68.56
2016-12-23 00:00:00+00:00,0.0,1619.0,25235.0,60.15
2016-12-23 01:00:00+00:00,0.0,1782.0,23869.0,53.75
2016-12-23 02:00:00+00:00,0.0,1928.0,22963.0,50.29
2016-12-23 03:00:00+00:00,2.0,2013.0,22907.0,50.29
2016-12-23 04:00:00+00:00,3.0,2009.0,23534.0,50.29
2016-12-23 05:00:00+00:00,3.0,1934.0,25424.0,57.71
2016-12-23 06:00:00+00:00,12.0,1981.0,29631.0,69.05
2016-12-23 07:00:00+00:00,69.0,2007.0,32305.0,70.53
2016-12-23 08:00:00+00:00,601.0,1985.0,33983.0,70.51
2016-12-23 09:00:00+00:00,1504.0,1836.0,34414.0,70.15
2016-12-23 10:00:00+00:00,2374.0,1759.0,34110.0,69.19
2016-12-23 11:00:00+00:00,2993.0,1928.0,33665.0,68.56
2016-12-23 12:00:00+00:00,3358.0,2008.0,33308.0,68.56
2016-12-23 13:00:00+00:00,3229.0,1935.0,32256.0,67.7
2016-12-23 14:00:00+00:00,2837.0,1805.0,31515.0,66.55
2016-12-23 15:00:00+00:00,2025.0,1836.0,31300.0,67.48
2016-12-23 16:00:00+00:00,1034.0,1770.0,31691.0,68.5
2016-12-23 17:00:00+00:00,561.0,1874.0,33415.0,70.15
2016-12-23 18:00:00+00:00,222.0,1943.0,34042.0,70.05
2016-12-23 19:00:00+00:00,12.0,2113.0,34146.0,69.99
2016-12-23 20:00:00+00:00,0.0,2165.0,33694.0,69.99
2016-12-23 21:00:00+00:00,1.0,2376.0,31631.0,68.11
2016-12-23 22:00:00+00:00,1.0,2355.0,28817.0,66.1
2016-12-23 23:00:00+00:00,0.0,2232.0,25881.0,64.5
2016-12-24 00:00:00+00:00,1.0,2246.0,23684.0,52.79
2016-12-24 01:00:00+00:00,1.0,2200.0,22096.0,47.85
2016-12-24 02:00:00+00:00,1.0,2251.0,21192.0,45.76
2016-12-24 03:00:00+00:00,0.0,2320.0,20762.0,44.82
2016-12-24 04:00:00+00:00,1.0,2552.0,20784.0,44.69
2016-12-24 05:00:00+00:00,3.0,2644.0,21884.0,45.98
2016-12-24 06:00:00+00:00,15.0,2640.0,23398.0,48.93
2016-12-24 07:00:00+00:00,67.0,2758.0,25350.0,50.73
2016-12-24 08:00:00+00:00,559.0,2935.0,27507.0,59.9
2016-12-24 09:00:00+00:00,1378.0,2944.0,29164.0,65.0
2016-12-24 10:00:00+00:00,2227.0,2832.0,29252.0,62.4
2016-12-24 11:00:00+00:00,2807.0,2942.0,28373.0,60.1
2016-12-24 12:00:00+00:00,3179.0,3251.0,28382.0,60.15
2016-12-24 13:00:00+00:00,3130.0,3356.0,27631.0,58.29
2016-12-24 14:00:00+00:00,2774.0,3503.0,26827.0,52.37
2016-12-24 15:00:00+00:00,2051.0,3591.0,26485.0,51.68
2016-12-24 16:00:00+00:00,1018.0,3484.0,27461.0,58.75
2016-12-24 17:00:00+00:00,221.0,3596.0,30041.0,67.48
2016-12-24 18:00:00+00:00,94.0,3599.0,30495.0,69.1
2016-12-24 19:00:00+00:00,45.0,3534.0,29250.0,68.69
2016-12-24 20:00:00+00:00,0.0,3509.0,27458.0,67.6
2016-12-24 21:00:00+00:00,12.0,3573.0,25488.0,60.15
2016-12-24 22:00:00+00:00,20.0,3602.0,24557.0,57.71
2016-12-24 23:00:00+00:00,3.0,3597.0,23136.0,48.82
2016-12-25 00:00:00+00:00,0.0,3683.0,21977.0,45.51
2016-12-25 01:00:00+00:00,0.0,3464.0,20836.0,41.27
2016-12-25 02:00:00+00:00,1.0,3428.0,19543.0,40.0
2016-12-25 03:00:00+00:00,0.0,3505.0,18768.0,39.11
2016-12-25 04:00:00+00:00,0.0,3416.0,18692.0,39.41
2016-12-25 05:00:00+00:00,1.0,3293.0,18856.0,39.85
2016-12-25 06:00:00+00:00,18.0,3118.0,19359.0,40.0
2016-12-25 07:00:00+00:00,75.0,2976.0,19314.0,40.35
2016-12-25 08:00:00+00:00,612.0,2836.0,20596.0,41.98
2016-12-25 09:00:00+00:00,1541.0,2688.0,22436.0,45.98
2016-12-25 10:00:00+00:00,2513.0,2444.0,23792.0,47.37
2016-12-25 11:00:00+00:00,3175.0,2301.0,24172.0,47.51
2016-12-25 12:00:00+00:00,3406.0,2276.0,24385.0,47.85
2016-12-25 13:00:00+00:00,3254.0,2145.0,23586.0,47.85
2016-12-25 14:00:00+00:00,2942.0,1990.0,22271.0,45.76
2016-12-25 15:00:00+00:00,2124.0,1823.0,21991.0,45.49
2016-12-25 16:00:00+00:00,1060.0,1784.0,22894.0,49.0
2016-12-25 17:00:00+00:00,251.0,1712.0,25350.0,59.58
2016-12-25 18:00:00+00:00,223.0,1544.0,26444.0,65.57
2016-12-25 19:00:00+00:00,10.0,1394.0,27232.0,68.6
2016-12-25 20:00:00+00:00,0.0,1289.0,27737.0,70.11
2016-12-25 21:00:00+00:00,0.0,1168.0,27587.0,69.98
2016-12-25 22:00:00+00:00,0.0,1142.0,25593.0,64.88
2016-12-25 23:00:00+00:00,0.0,1149.0,23210.0,58.23
2016-12-26 00:00:00+00:00,0.0,1221.0,21260.0,48.1
2016-12-26 01:00:00+00:00,0.0,1248.0,19904.0,45.44
2016-12-26 02:00:00+00:00,0.0,1188.0,19268.0,43.63
2016-12-26 03:00:00+00:00,0.0,1187.0,18939.0,42.84
2016-12-26 04:00:00+00:00,1.0,1268.0,19339.0,43.37
2016-12-26 05:00:00+00:00,2.0,1389.0,20689.0,45.44
2016-12-26 06:00:00+00:00,8.0,1663.0,22770.0,50.8
2016-12-26 07:00:00+00:00,63.0,2031.0,23762.0,59.07
2016-12-26 08:00:00+00:00,555.0,2231.0,25993.0,59.52
2016-12-26 09:00:00+00:00,1398.0,2271.0,27746.0,59.58
2016-12-26 10:00:00+00:00,2400.0,2501.0,27999.0,55.83
2016-12-26 11:00:00+00:00,3090.0,2555.0,27922.0,51.63
2016-12-26 12:00:00+00:00,3404.0,2642.0,27885.0,54.0
2016-12-26 13:00:00+00:00,3321.0,2852.0,27409.0,52.16
2016-12-26 14:00:00+00:00,2956.0,3046.0,26434.0,49.29
2016-12-26 15:00:00+00:00,2210.0,3334.0,25859.0,49.37
2016-12-26 16:00:00+00:00,1123.0,3688.0,26385.0,56.12
2016-12-26 17:00:00+00:00,216.0,3594.0,28570.0,62.94
2016-12-26 18:00:00+00:00,65.0,3722.0,30194.0,63.1
2016-12-26 19:00:00+00:00,9.0,4059.0,30611.0,64.88
2016-12-26 20:00:00+00:00,0.0,4103.0,30776.0,64.88
2016-12-26 21:00:00+00:00,0.0,4185.0,29569.0,60.8
2016-12-26 22:00:00+00:00,0.0,4276.0,27184.0,53.0
2016-12-26 23:00:00+00:00,0.0,4006.0,23706.0,49.97
2016-12-27 00:00:00+00:00,0.0,3662.0,21667.0,46.74
2016-12-27 01:00:00+00:00,0.0,3165.0,20371.0,44.82
